ID,DOB,SSN,Zip,Age,Workclass,fnlwgt
2fa59887,3/1/1956,799-33-9686,21685,30,Private,56121
75ee4053,12/15/1967,745-83-7282,798,38,Private,296212
772bb30b,12/10/1960,502-55-4114,22502,31,Private,157640
e2006c9e,10/18/1963,285-57-3348,92120,44,Private,222504
6755233e,1/21/1977,365-24-5833,99265,34,Private,261023
223881bc,11/2/1964,433-23-8331,40427,52,Private,146567
95e950ef,7/26/2003,715-97-2702,4235,34,Private,116910
a26ed7f8,6/20/1999,812-62-8507,16766,31,Private,132601
7e46c762,12/18/1955,731-45-8786,33680,68,Private,185537
f7880b9b,2/24/1980,236-72-4835,75154,22,Private,500720
1dc71708,8/17/1960,554-50-8016,95946,42,Private,182108
ba239bdd,5/10/1996,390-77-4910,31735,37,Private,231491
732ff291,1/13/1965,494-67-8898,74727,36,Self-emp-not-inc,239415
59d79816,11/25/2007,347-05-0065,28786,38,Private,179262
96835c2a,9/19/1978,660-55-0924,65607,72,Without-pay,121004
41203d8d,5/30/2009,830-28-1125,17041,40,Private,252392
25e42987,5/14/1985,637-70-9821,29242,19,Private,163578
0669af6b,11/5/1975,866-46-8034,32875,55,Private,143266
5a9419a6,3/2/1973,368-78-6696,6175,30,Private,285902
3ea965d7,12/28/2003,520-84-1160,10120,52,Private,113094
42210fe8,2/3/2004,618-46-8077,68096,29,Private,278637
027ef1ce,9/19/1995,764-84-9051,12663,41,Private,174540
b0aa3fcf,6/7/1984,662-35-4201,75736,29,Private,188729
242ea98f,8/28/1990,287-67-5914,66614,24,Private,72143
12db24b1,3/14/2012,754-53-2306,39226,46,Self-emp-not-inc,328216
e864f02e,9/4/1955,352-54-6649,60666,44,Private,165815
c8678f96,9/19/2011,295-64-5441,99169,17,Private,317702
ad1e144b,7/14/1964,559-38-1356,83294,35,Private,215323
4fc74d16,7/26/1977,400-92-0280,48690,38,Private,192939
52f8e2e8,9/23/1997,492-58-7610,83832,36,Private,156352
30602434,11/24/2010,732-52-9154,41209,24,Private,155066
5e2efc38,6/8/1998,700-58-4743,12954,38,Self-emp-not-inc,152621
24474145,7/28/2012,745-91-5956,2762,19,Private,298891
d0a054d6,5/24/1975,852-62-0729,29285,30,Private,193298
59edc8b9,1/19/1978,372-60-2268,59661,36,Local-gov,150309
7bc853da,8/27/2012,400-81-9439,24197,27,Private,384308
82b68ca7,7/17/1960,741-79-8287,27871,27,Private,305647
5100042c,4/7/2008,269-45-2251,70997,66,,182378
f2b7910d,4/30/1984,399-67-1766,82445,65,Federal-gov,23494
0d35b7ae,11/27/2007,810-13-2895,14700,37,Private,421633
6b31afbf,3/26/1953,514-98-9793,74099,17,Private,57723
c9ce89c0,1/13/1976,589-33-5684,8942,19,,307837
89e29402,11/8/1991,516-08-6102,23818,57,Private,103540
b7282a8b,4/14/1977,433-21-8593,87540,54,Self-emp-not-inc,136224
9726dd01,12/8/1980,129-01-6267,16548,21,Private,231573
716051f8,4/5/1964,414-10-3615,75088,43,Private,242804
b067605e,6/1/1977,769-72-8497,13950,50,Private,163671
f0e84279,6/24/1986,503-53-9303,8978,38,Private,287701
43977bd2,4/23/1984,438-25-0253,65053,31,Private,187560
b6cc5adf,9/22/1969,551-65-7170,1068,41,Private,222504
9e2ec2f1,1/24/2000,541-14-6439,2889,20,Private,41356
0bb47000,11/16/2006,535-90-5575,73604,28,Private,59335
726b269e,8/22/1984,123-37-2430,77921,62,Private,84756
4a85eb55,9/23/1991,468-11-3704,85748,41,Private,407425
598f43be,2/24/1976,618-44-4144,92628,37,Private,162424
1cf4be0d,4/6/1977,374-29-5948,41975,53,Self-emp-not-inc,175456
2c14a319,5/21/1971,401-04-4344,17588,28,Private,52603
72e1b6b5,5/25/1977,547-83-8838,98032,23,Private,250630
5c9f40bc,8/22/1969,603-20-3473,30052,46,Self-emp-not-inc,233974
0440ff29,2/21/2000,660-26-4640,43633,28,Private,376302
1b7e35ac,11/26/1997,777-12-0141,60276,50,Private,195638
a573c520,3/16/1983,765-30-9492,59432,19,Private,225775
678ee328,9/22/2000,753-83-2235,89005,84,Private,388384
1d821b6a,9/6/1994,663-46-4172,9195,48,Self-emp-not-inc,219021
631c73d8,10/27/1991,820-80-2647,22677,61,Self-emp-not-inc,168654
03d77e32,11/30/1963,498-76-3094,46270,44,Private,180609
99e4bc2a,4/28/1983,218-49-9606,60390,32,Private,114746
478af7b1,2/16/1957,353-18-0161,14200,25,Private,178037
10881892,9/27/2005,873-35-4340,18777,47,State-gov,160045
558bd35d,6/29/1971,734-07-6763,44516,19,Private,268524
6aff0160,6/27/2002,135-78-7553,40863,37,Private,174844
05577f55,8/16/1979,530-33-7968,46740,28,Private,82488
b121394b,5/20/1988,119-98-9122,49794,34,Private,221167
39afc001,10/12/1990,507-08-0712,85350,32,Self-emp-not-inc,48014
d041e6a3,8/24/2003,226-42-2717,92754,24,Private,217226
79d515a4,1/10/1955,706-37-0760,81273,22,,177902
5851a26e,2/16/2012,571-44-1988,74588,30,Private,39386
ade5d66b,1/16/1959,868-58-2302,55076,56,Private,37394
7fbf338c,7/5/1951,251-04-3966,26477,30,Private,115426
69cd2ade,6/3/1998,442-73-5724,13936,28,Private,114158
32286324,1/16/2002,596-93-7130,3001,40,Private,119101
a07e05c2,9/30/2004,602-78-0911,84956,28,Private,360527
69af0a1d,10/18/1959,568-13-3593,57648,39,Private,225544
cea3f95b,8/6/1965,617-20-1358,98354,33,Self-emp-not-inc,108438
a476a5eb,6/23/1973,725-60-4920,77606,23,Private,230315
d12d2acf,6/11/2008,628-19-4937,62795,32,Private,158002
0bf5fbe4,9/9/1989,523-30-7941,10908,37,Private,179468
06456229,3/17/1987,203-13-2819,82184,71,Private,99894
e9a7c584,12/21/1964,406-23-3414,18244,30,Private,270889
6c5ba354,1/7/1981,240-24-9285,54387,20,Private,42279
cbb20fe0,2/16/2007,484-75-7015,11260,53,Federal-gov,167380
45573397,4/14/1967,322-28-9085,39440,42,Private,274913
47cc47c1,7/24/1965,133-95-1682,11687,44,Private,35910
a532294c,8/10/1969,437-75-0050,33600,26,Private,68001
d4976096,2/26/2009,138-80-8885,93849,21,Private,27162
da0ae39d,8/26/1964,778-42-6989,32585,37,Self-emp-not-inc,286146
55bb2dcc,4/3/2008,176-40-3512,91145,36,Local-gov,95462
313a12ea,10/2/1998,796-93-7926,74844,25,Private,50103
b2d0fc44,6/24/1973,576-95-9331,21844,54,Private,511668
1f8b5df9,9/14/1975,731-17-1559,43238,38,Self-emp-inc,189679
0de8b638,7/1/1970,889-97-3783,76654,29,Private,115064
e6b527ab,5/9/1985,835-60-4603,24386,20,State-gov,215443
c0ed3c0c,2/23/2011,366-83-4146,83187,32,Private,174789
eff400c2,5/10/1985,177-41-4602,22704,24,Private,91999
c4dc73b9,8/1/2007,146-18-5494,91334,59,Federal-gov,100931
bb5f1aa9,6/30/2004,549-03-5731,72973,56,Self-emp-not-inc,119069
9ae8e734,8/23/1982,706-66-1782,85569,40,Self-emp-not-inc,277488
8571765c,1/21/1961,806-22-7230,53014,35,Private,265662
22222c0e,10/27/2007,322-92-4558,40420,38,Private,114591
30d34267,10/30/1988,530-24-9605,23703,24,Private,227594
8ad1ae74,3/22/1982,610-06-9596,5841,30,Private,129707
18b6aeb8,4/11/1967,191-57-1508,23063,61,,175032
8324ece7,10/2/1965,580-46-9433,72262,36,Private,133569
ab6f453a,4/27/1958,854-40-8431,35151,20,Local-gov,308654
10ac5b86,5/1/1962,570-62-2261,86148,36,Private,156084
f99ddfaa,8/10/2006,840-40-0077,35061,45,Federal-gov,380127
7178175f,11/12/1988,114-24-5938,43183,22,Private,210781
9caed863,11/21/1971,382-65-7060,85107,31,Private,189759
315b924e,6/16/1977,377-24-2666,6969,34,Private,258675
ba0e39df,5/9/1968,317-77-1239,6346,24,Private,223367
990df729,11/16/1950,137-54-4776,51213,42,,204817
6050b80e,4/23/1999,281-26-8577,92335,23,Private,409230
da38d51b,4/7/2003,757-43-3175,75128,46,Federal-gov,308077
81d9dad6,4/16/1989,483-16-6806,30587,60,Private,159049
e96ad79c,9/22/1997,807-54-2917,17234,40,Private,353142
a10150af,2/17/1994,551-93-8370,96002,55,Private,143030
6a1bef56,6/8/1962,140-25-3364,40696,47,Private,304857
c767fa11,10/18/1950,753-33-5812,95920,28,Private,30912
269389a8,10/31/1995,223-91-7432,58600,55,Private,125000
3df89f8c,1/8/1980,346-18-3482,60068,47,Private,181363
a8c9c6f4,12/31/1957,591-40-7653,30411,54,Private,338620
a9f655bd,8/31/2002,183-21-9365,2985,32,Private,115989
99ac07a3,11/18/1990,389-83-2913,39716,38,Private,111128
8e6fc5c1,10/1/1986,886-80-7781,79883,61,Self-emp-not-inc,201273
3c562628,10/31/1984,865-01-4216,3085,62,Self-emp-inc,137354
cf99c0f4,7/30/1968,295-71-1251,45877,29,Private,133420
5caa7435,3/22/2006,626-56-9501,26102,26,Private,192208
e09521a5,7/6/1955,559-02-6305,75792,19,Private,220001
eaeb7e7b,7/21/1954,817-64-2269,52829,40,Private,352612
88944098,6/1/1971,170-85-2416,28455,36,Private,169426
e138982b,6/13/1969,829-94-7606,21921,42,Private,319016
b11d1a6e,8/1/2007,519-66-9709,69975,55,Private,119751
bfb884c9,1/3/1973,414-22-3931,15190,55,Private,202220
129e306f,8/24/1996,489-45-0143,54452,43,Self-emp-not-inc,99220
a2eac965,5/30/1975,630-73-7016,66360,39,Private,111275
fb9c3ed0,3/7/1975,325-63-7354,24275,38,Federal-gov,261241
f7c8e084,4/11/1954,242-29-8882,43563,28,Private,261725
c231ba68,1/1/1980,839-63-9207,88097,36,Private,182013
4253ae75,5/5/1954,787-15-1148,16798,49,Private,40666
a6b272cd,7/16/1961,682-80-3964,73168,41,Private,216461
b1eb5b13,4/15/2002,594-02-1408,49781,60,Private,320376
2c931e4b,11/13/1987,702-46-2048,42988,35,Private,282951
8eb7ebb9,2/20/1998,164-22-1633,30594,36,State-gov,166697
2196219d,8/17/1958,704-37-4383,41376,51,Private,290856
b3dd9e9a,8/2/1996,526-92-2882,47948,23,Private,455361
68e67d38,7/5/2004,770-55-0438,26031,51,Private,82783
9a4ca5f6,3/16/2010,139-32-1503,16263,17,Private,56536
aa0651e1,2/13/2010,872-19-9319,85323,33,Self-emp-not-inc,109959
954e6549,6/27/1979,860-71-4537,64895,50,Private,177927
82733c95,2/12/1972,614-27-0007,18968,38,Private,192337
f180797c,11/24/1950,162-40-3037,12852,18,Private,236272
089cd2a4,2/21/1974,543-88-9586,980,26,Private,33610
4403bec6,4/17/2002,138-66-0316,90583,21,Private,209483
44c3d576,12/9/1991,390-14-0860,31522,26,Private,247006
82098dee,9/24/1985,276-68-2123,24801,30,Local-gov,311913
a48a0a14,9/25/1968,785-35-3548,26281,39,,204756
a57f9b4c,4/18/1985,811-94-5842,55051,33,Local-gov,300681
41d4ec6a,5/18/1990,810-48-6062,20059,42,State-gov,24264
0c383121,4/3/1994,585-85-2605,33844,28,Private,266070
e2ecc676,10/11/1966,189-74-1817,7305,20,Private,226978
895a54e5,4/30/1982,830-02-5376,13880,66,Local-gov,362165
10da9bac,11/22/1993,498-04-3960,37713,31,Private,341672
c15a84d8,8/12/1996,468-07-1944,33615,36,Private,179488
99b623f2,1/24/1975,854-30-0974,51337,39,Federal-gov,243872
c781f739,2/14/1956,149-35-0392,31685,52,Private,259583
81d8c8c8,4/12/1990,168-44-6187,58857,61,Private,159822
f45fdbf4,1/3/1953,271-26-4188,34212,27,Private,219863
441bca02,6/27/1952,200-27-2430,51960,45,Private,206947
45db519f,12/22/2009,459-70-7336,32123,21,Private,245572
1a537710,11/18/1962,369-33-8076,43844,25,Private,38488
de94ee52,2/21/1973,143-71-4735,96923,24,Private,182504
805ec087,5/31/1995,597-39-1788,41138,38,Private,193815
7c69d969,11/24/1983,816-99-4806,61600,51,,521665
7da63403,1/27/1953,193-14-1765,85452,29,Private,46442
63821bb6,1/28/2003,267-61-0001,7156,45,Private,60267
98a17812,7/9/1966,382-05-7800,36457,59,Private,264357
66733ce2,10/29/1981,178-64-3494,5752,41,Private,191814
0a38d046,4/10/1996,853-94-6444,83632,23,Private,107882
8a3e77a5,9/26/2004,574-30-7714,47718,43,Private,174575
496600ec,8/28/1957,821-60-4506,32346,17,Private,143331
33d19f3e,10/15/1980,704-86-4855,74593,32,Private,126132
f1fb746d,1/3/1964,175-36-0051,54194,42,Private,198619
cc6e8896,10/22/2008,491-22-6242,66361,68,Private,211287
c36cf5bd,2/12/2001,392-07-4580,3180,55,Federal-gov,238192
74ed3c67,2/9/1996,725-82-5039,19296,43,Private,257780
320694a4,5/10/2003,368-80-9763,77992,61,Private,183355
d3d2ee6a,10/30/1954,783-67-1818,91539,28,Private,148429
a2451ff4,3/21/1979,632-41-6252,27427,47,Private,71221
7a269377,4/2/1991,683-10-7671,30578,21,Self-emp-not-inc,236769
9c96f2e8,3/19/2001,450-73-3098,57197,39,Private,32146
f5c0ab5a,7/8/1960,475-14-4431,84249,39,Private,347491
72912918,12/6/2000,594-14-2577,79633,34,Private,180714
f0cd5a3b,12/3/1968,395-61-6299,17488,57,,188877
c830ef37,10/11/1964,638-49-1840,73101,27,Private,306747
dcdc6883,5/22/1963,836-19-7477,37066,21,State-gov,478457
2efd3db1,5/6/1975,836-07-0923,73984,25,Private,248990
8460d780,8/21/1970,806-47-6576,13763,51,Self-emp-inc,46281
efd13c13,12/26/1993,795-97-6339,55334,35,Private,148015
7e61f1b8,1/9/1957,394-89-3599,25987,19,Private,278115
ce9f3124,7/4/1954,316-74-0973,27143,27,Private,190525
ed718ad1,7/22/1973,509-16-2013,16719,34,Private,176673
2528dcc0,1/26/1988,682-12-3995,28743,33,,202366
1d025e6e,3/4/1969,724-33-8596,4756,36,Private,238415
28c929e1,9/13/1966,857-62-1675,47264,33,Self-emp-not-inc,37939
8ba65d74,4/11/1953,288-20-0343,80066,60,Self-emp-not-inc,35649
e9a8e1ab,3/10/1999,633-18-2419,66389,42,Private,383493
a064a4dd,8/23/1996,733-62-7783,22151,47,Federal-gov,204900
0f9d0cbf,6/4/1982,690-88-3496,64868,42,Private,20809
6d6fc4a1,11/23/2005,429-96-3383,94018,34,Private,148207
9abdd06e,4/5/2007,688-64-8052,52213,21,Private,200153
7274c7a4,5/26/1988,651-26-8983,83076,30,Private,169496
c09b9327,1/29/1955,686-45-1320,92939,53,Private,22978
bbc9170c,12/19/1975,539-60-0557,58115,34,Private,366898
7f81d3fb,11/7/2011,853-10-5097,77801,37,Private,324947
0e867677,6/16/1974,638-69-7679,20355,27,Private,321577
c3d3b8a8,6/1/1961,840-65-9374,65487,31,Private,241360
01650545,3/21/2000,827-39-3652,94645,30,Private,207564
c7092517,5/10/1960,843-59-8178,27526,33,Private,220860
324e59bf,11/6/2000,473-44-1559,99479,41,Local-gov,336571
b6793b75,4/29/2010,857-56-3732,98084,23,State-gov,56402
42d89dee,1/15/2004,516-88-5410,26404,65,Private,180280
9cfb68f8,5/10/1965,465-16-6453,90923,30,Private,81282
579656be,4/10/2011,504-55-1268,44261,51,Private,86332
7d1fa3f5,7/3/1953,817-34-9492,75868,30,Local-gov,27051
66b844e5,11/17/1975,378-41-8362,17927,49,Private,287647
3e17a58b,12/24/1978,279-91-4100,59274,37,Self-emp-not-inc,183735
08400090,1/12/1991,515-73-4117,13244,42,Private,100800
62945871,4/21/1983,479-63-0519,28124,62,Private,155094
f99be140,11/19/1983,866-52-2488,16918,67,,102693
e6170ef4,1/5/2006,588-40-9419,18984,31,Private,151053
8f021321,11/24/1979,128-30-1666,843,50,Private,548361
b29e3890,4/30/1962,851-90-1935,28372,33,Private,173858
cc9ccebf,12/30/1953,331-94-5052,90033,27,Private,347153
f910f696,7/1/2011,496-79-9280,10466,31,Private,319146
f68e2551,6/2/1978,406-12-1155,31747,35,Private,197719
1a403d94,5/3/1960,159-32-9188,47212,55,Private,197114
a0187c26,1/8/1956,537-60-9640,58110,54,Self-emp-not-inc,109418
4be740dd,12/10/1987,723-15-4950,7189,56,Private,182062
7ed7157a,5/3/1966,420-65-9484,56784,21,Private,184543
1b97e18d,1/20/1980,568-92-8489,73199,66,Private,175558
09cfebe1,2/12/1971,634-93-6436,55420,46,Private,122026
f029321f,11/15/1959,455-64-1311,92259,23,Private,340543
b4c264ab,9/5/1974,159-78-4476,88539,43,Private,101950
5f7e0625,10/11/2008,847-85-5297,42676,40,Private,179508
df1b467a,9/10/1951,250-57-7013,10159,52,Private,225317
1e8100b6,3/19/1999,745-19-6933,29119,59,Local-gov,53304
84ef7931,5/28/1990,485-30-8186,45981,36,Local-gov,282602
ec6e9492,10/30/1967,191-97-1788,35678,33,Private,184016
e53b73c7,1/4/2004,349-48-2766,12080,20,Private,250165
04a0691b,9/19/1969,801-95-2129,90628,21,Private,196467
387cebad,11/17/1982,872-66-0210,47092,59,,220783
b1f981d9,1/26/1952,859-93-6545,98480,42,Self-emp-not-inc,178780
bd007008,1/11/1979,609-23-6573,82885,62,Private,65868
39064880,9/21/1969,237-74-2585,27761,54,Private,35459
da2f8ae6,4/28/1998,743-44-6709,28655,35,Private,98986
8915010e,10/12/1950,149-64-2822,86368,36,Private,282092
01ed72ab,9/6/1955,386-35-6725,48952,21,Private,140764
5d24db39,9/5/1976,619-67-4068,21941,30,Private,33124
2d574055,11/3/1955,569-36-9585,25102,46,Private,90042
34880e86,8/6/2007,419-42-8458,52668,32,Private,102986
e7318cd6,9/14/1991,276-48-7481,41102,21,Private,214387
6d100f2c,8/22/2000,474-87-9176,15151,39,Private,180667
f573ca00,3/26/1997,133-21-4911,9160,54,Private,278329
2b33f09e,9/30/2005,814-25-0433,39844,32,Private,184440
610df4b7,2/10/1979,639-46-1742,25096,23,Private,140462
c192548e,10/4/2001,883-34-1609,69809,42,Private,202565
71a84405,1/19/2005,572-40-8554,46813,62,,181063
1c903a41,12/8/1979,861-89-3502,69361,28,Private,287268
61596494,1/21/2003,493-71-0661,88200,28,Private,215955
1f50d77b,11/6/1953,882-27-4834,61168,35,Private,82552
75ac2584,9/6/2012,821-95-9162,20332,19,Private,41745
ee1a5ba6,4/16/1992,445-51-0254,13521,27,Private,73587
7c28c5aa,5/13/1987,348-66-5293,7624,54,Private,263925
92ec30bb,9/24/1960,720-13-0168,35623,19,Private,196119
b0cf8bc7,12/25/1964,450-34-8695,64450,27,Private,284741
14dd429b,10/2/1998,147-84-0985,72952,30,Private,293936
aa8dcd2e,1/1/1988,234-35-1696,87418,35,Private,340428
7a1b51d4,8/17/2002,652-24-2789,10752,66,,175891
c6129b31,12/3/1998,673-43-1578,45316,19,Local-gov,276973
b78ac1bd,11/2/2003,124-72-9068,60048,30,Private,161599
f5adca3b,5/4/1981,137-09-7649,14515,32,Private,144064
c652b6eb,9/15/1952,133-85-2719,7279,31,Private,236391
17e78327,10/27/1966,201-58-1092,92002,26,Private,224943
6c9fc377,4/22/1971,286-63-8168,81466,44,Private,151294
eb59beb8,8/22/1971,614-50-1187,66258,52,Private,68982
6d8a2db3,8/18/1959,512-84-9860,95253,30,Private,241885
7cc66052,3/7/1980,179-17-3657,82030,32,Self-emp-not-inc,189461
f5f35964,12/18/1968,311-54-9400,57649,19,Self-emp-not-inc,36012
b1d30269,12/2/1972,124-48-6864,18126,33,Private,85355
b13d616b,9/17/1991,228-10-1957,28216,20,Private,157595
ae7d1b8e,3/5/1982,569-13-7753,13415,61,Private,197286
32aabba6,8/25/1955,128-34-7708,87003,33,Private,362747
64dbdf01,10/29/2004,338-32-0997,4957,24,Private,395297
00b2da00,1/18/2000,638-53-5777,78011,31,Self-emp-not-inc,144949
bf4b6f0d,2/16/1980,635-39-8602,57425,20,,163665
6c79a688,3/2/1968,240-18-2281,39163,32,Private,141490
767b53b2,8/12/1995,524-15-2399,79927,29,Private,147889
952ed3c7,4/13/1989,867-80-1170,44514,61,Private,232808
a58bc5ca,11/11/1972,177-44-4136,54979,48,Private,70668
59f63a25,12/26/1957,767-97-4999,62346,29,Federal-gov,33315
80fb1223,10/15/1955,785-33-3335,37689,61,,63526
480eeb44,3/16/1983,183-84-0384,10422,34,Private,591711
15d55b51,2/1/2010,353-25-5591,5850,22,Private,200318
42374eaf,7/5/1996,136-45-5651,6831,32,Private,97723
a42b8d17,6/15/2011,192-23-6826,25206,38,Private,109231
1ffd9755,7/8/1965,172-84-2092,69452,27,Private,102889
6a35db13,1/12/2011,770-15-8354,6464,26,Private,167106
a2dd7219,11/26/1986,533-30-8387,70554,35,Private,182898
979a4c0e,11/28/1964,537-77-5440,4504,62,Private,197918
c3616438,1/3/1996,166-32-1828,86619,28,Private,67386
01fe2440,2/3/1976,484-05-6786,38808,50,Private,126592
c44021e7,5/27/2007,394-11-8159,58970,34,Private,49469
182c8b8a,11/21/1972,480-79-9431,57492,37,Self-emp-not-inc,119929
7638d5e4,5/10/1975,106-86-1116,84939,63,Private,158199
0f49c529,7/29/1973,116-28-1247,89763,35,Private,341102
f4999f34,3/20/1971,419-79-8264,46207,55,Private,101524
c11382ca,11/19/1997,543-96-6468,49008,40,Private,202872
7589087a,6/8/1960,732-76-8974,82808,25,Private,195201
425b6f9e,11/26/1964,163-91-1802,49638,51,Private,128272
c4f2e8da,9/1/1995,394-32-1636,72999,37,Private,263094
7ca71dae,1/15/1975,427-95-4948,403,54,Self-emp-inc,357596
18a08b3e,1/28/1952,551-86-1859,56791,47,Local-gov,102628
8bf6b95e,4/24/1954,615-53-1845,51920,26,Private,171114
49bc9043,8/23/1992,551-49-3472,17617,46,Private,216414
883c1394,12/16/1966,338-57-4388,89025,24,Private,127753
76bb7e10,10/6/2010,608-08-9814,88434,19,Private,282698
27a3f669,9/30/1956,767-14-2938,60031,35,Private,139364
a342cb15,3/13/1984,647-65-1012,84019,36,Local-gov,312785
4f758ecc,2/4/2003,654-53-4588,43650,18,Private,92864
0f40fb64,3/3/1994,698-63-7658,13636,46,Local-gov,175428
e7f23b6f,2/28/1958,503-86-4969,89924,30,Private,104223
0dbff919,3/17/1952,326-41-1636,67669,29,Private,144784
78c02dc9,2/26/1975,547-77-1993,1374,65,Private,178934
d24a7edd,9/12/2005,224-07-9804,75281,41,Private,211253
9f3b0fe1,12/1/2005,188-69-4600,97785,34,Private,133122
08746f21,2/12/1981,156-68-6234,14881,58,Private,103540
82213ca7,5/17/1982,553-18-4014,89487,39,State-gov,172700
aa934b2c,12/31/1987,294-64-1202,74242,21,Private,282484
a1a25851,4/8/1954,388-03-9291,3099,31,Private,323055
9fe3b1d3,11/26/2009,255-60-1063,74697,33,State-gov,291494
b974d4f3,2/29/1952,706-09-6595,71631,28,Private,214702
f438619b,10/3/1986,711-20-1988,99605,32,Private,116055
a50ce1cc,8/24/1959,176-35-0123,35976,32,Private,226696
b3004fbf,8/21/1997,639-33-2765,39386,31,Private,216827
fe559952,6/2/1959,709-70-1751,477,41,Self-emp-not-inc,153132
9ba42538,2/12/1956,176-10-8925,42615,48,Private,307440
6dcb3cbb,5/1/1987,655-88-6483,17390,27,Private,278122
3ea45e87,8/27/2011,795-79-5405,68825,45,Private,122195
2a2e023c,4/23/1988,390-33-1694,39640,34,Self-emp-not-inc,156890
19109235,8/19/1978,789-04-3560,32046,17,Private,36877
a3fe62fd,7/2/1965,279-96-9100,87593,25,Private,131178
3c692e7b,4/26/2008,757-56-8528,63927,34,Self-emp-inc,62396
cae62f2f,10/4/1963,204-96-8966,69012,33,Private,73054
13271477,1/30/1959,195-69-3442,18450,21,Private,96844
0024dc06,2/26/1971,814-44-7039,23160,22,Private,324922
17ea4402,12/1/1975,229-62-9687,10049,61,Private,130684
18c34853,7/21/1964,140-26-6471,23158,40,Private,178983
9454fd12,9/21/2010,437-99-2671,79868,58,Private,81038
0597024d,11/22/2007,850-53-3488,6104,30,Private,151967
69298a81,7/19/1966,174-73-9190,18115,24,Private,278107
e9b4aacf,9/1/1995,697-37-9767,99007,52,Self-emp-not-inc,183146
f75be41c,12/29/1971,188-97-3684,37415,50,Private,183638
6ed07fe1,7/31/1990,654-94-1600,54396,49,Private,247892
3db6b58a,9/25/1993,268-06-7237,83639,22,Private,221480
e06481d2,2/6/1978,177-84-7794,10596,32,Private,118551
9e99137e,10/25/2003,390-74-5165,34307,21,Private,518530
2b605fea,4/1/2004,847-24-1643,80135,25,Private,193787
e5cac4bb,2/26/1959,251-02-1774,81886,34,Self-emp-inc,157466
bb18eb30,10/4/2009,614-25-0915,94171,48,Private,141511
ec10fbc2,9/2/1967,739-60-9717,57767,61,,158712
8482d503,10/17/1965,708-87-5052,9852,21,Private,252253
020dd7ac,4/5/1979,177-81-8693,52547,20,Private,200450
01f9d5cd,11/30/1953,672-24-2021,847,30,State-gov,343789
