ID,DOB,SSN,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Marital Status,Occupation,Relationship,Race
234ef02e,8/9/1972,824-07-1958,39257,71,Self-emp-inc,66624,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
df928bdc,4/1/1984,513-11-0550,95674,42,Private,76487,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
7e475d9b,11/12/2005,177-97-8246,17381,31,State-gov,557853,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White
26affdeb,10/7/2008,281-08-1344,65905,69,,262352,Some-college,10,Married-civ-spouse,,Husband,White
409f3046,1/21/1957,437-94-9448,31406,58,Self-emp-not-inc,118253,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
ea226ab4,11/27/1966,847-52-9002,40663,36,Private,146625,11th,7,Widowed,Other-service,Unmarried,Black
87554033,4/7/1959,726-15-4114,63169,31,Private,174201,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
a31ae306,4/28/1977,225-06-8178,87769,20,,66695,Some-college,10,Never-married,,Own-child,Other
5cbad7ba,5/28/1983,811-54-4342,63681,41,Private,121130,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White
3ffb2328,10/11/1994,388-71-6015,31346,35,Private,385847,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
98f8e08e,11/24/1950,300-75-3792,97448,62,,83439,7th-8th,4,Married-civ-spouse,,Husband,White
e68cff70,11/25/1980,232-89-6439,41133,28,Private,114158,Bachelors,13,Never-married,Prof-specialty,Own-child,White
886329d1,5/11/1981,775-75-7349,87453,27,Private,381789,12th,8,Married-civ-spouse,Farming-fishing,Own-child,White
74504386,10/18/1951,226-40-3957,6165,17,Private,82041,11th,7,Never-married,Handlers-cleaners,Own-child,White
91f6d2dc,12/29/2011,885-92-3450,73867,35,Self-emp-not-inc,115618,HS-grad,9,Divorced,Sales,Not-in-family,White
38d3157f,3/16/1978,149-41-7589,54992,45,Self-emp-not-inc,106110,Some-college,10,Married-civ-spouse,Other-service,Wife,White
9d2eb6de,8/14/1977,193-92-9532,27225,44,Private,267521,Bachelors,13,Divorced,Adm-clerical,Unmarried,White
ec8d1b92,3/27/2005,874-30-5523,97694,27,Private,90692,Assoc-voc,11,Never-married,Other-service,Not-in-family,Asian-Pac-Islander
daf67517,11/18/1983,514-75-6186,80472,51,Private,57101,9th,5,Married-civ-spouse,Craft-repair,Husband,White
2bc8eb5f,10/22/1983,738-34-3268,26072,49,Private,236913,HS-grad,9,Widowed,Other-service,Not-in-family,White
b389d94d,11/21/2010,249-58-6413,83561,64,Self-emp-not-inc,388625,10th,6,Married-civ-spouse,Prof-specialty,Husband,White
1af4c471,10/10/1952,260-88-2357,93304,54,Self-emp-not-inc,261207,7th-8th,4,Divorced,Transport-moving,Not-in-family,White
b6ce14d7,3/13/2004,421-67-2844,72568,43,Private,245487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other
b82344af,7/4/1952,792-67-7205,11346,32,Private,262153,HS-grad,9,Divorced,Craft-repair,Unmarried,White
71694af3,4/2/1958,108-08-8785,41669,36,Private,225516,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black
538ad844,8/1/1980,644-36-5108,70487,26,Self-emp-not-inc,68729,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander
cc71a2fb,10/4/1962,101-74-8169,71353,37,Private,126954,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
d2ab14c4,11/20/1954,191-38-4922,48277,38,Private,85074,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White
17f88986,12/30/1995,876-26-8044,56552,26,Private,383306,12th,8,Married-civ-spouse,Craft-repair,Husband,White
6b6bce11,5/6/2009,884-75-2713,26384,50,Private,128143,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White
0ee22291,8/18/1958,652-06-0045,21754,47,Private,185041,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
325856c9,11/3/1955,380-17-2419,1998,42,Private,99373,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White
0559330a,1/4/2002,485-24-4960,68573,66,Local-gov,157942,HS-grad,9,Widowed,Transport-moving,Not-in-family,Black
3d9d213d,5/26/2005,303-51-3429,27647,43,Private,241928,HS-grad,9,Separated,Adm-clerical,Not-in-family,Black
6df52866,9/21/1960,100-71-8530,2308,37,Private,348739,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
be174a58,4/15/1989,118-04-6491,23261,37,Private,95654,10th,6,Divorced,Exec-managerial,Unmarried,White
92deb719,12/30/1981,332-51-5734,96633,25,Private,367306,Some-college,10,Never-married,Tech-support,Own-child,White
5b16dc4a,4/2/1951,855-44-5314,9922,29,Private,270421,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White
0f88741f,12/25/1977,340-14-7551,31047,63,,221592,HS-grad,9,Married-civ-spouse,,Husband,White
aa2384aa,12/25/1976,511-59-2307,14910,50,Self-emp-not-inc,156951,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White
bcc4b919,10/17/1958,826-98-2438,97344,42,State-gov,39239,Masters,14,Never-married,Prof-specialty,Not-in-family,White
6bda9db1,10/31/1958,378-28-5002,96506,32,Private,72744,HS-grad,9,Never-married,Craft-repair,Own-child,White
e2f4cc4c,8/23/1993,819-23-7752,78812,42,State-gov,367292,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White
49bf9ad5,9/10/1977,798-90-5701,48296,41,Self-emp-not-inc,408498,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
41dcf555,6/18/1965,614-40-4930,18827,25,Private,361493,Bachelors,13,Never-married,Sales,Not-in-family,White
efde7b44,11/26/1951,590-97-1936,90986,65,Self-emp-inc,157403,HS-grad,9,Married-civ-spouse,Sales,Husband,White
991f0d16,2/7/2004,533-60-0196,96587,32,Private,231263,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White
c002034a,1/17/1993,852-27-4494,60940,32,Private,244147,HS-grad,9,Never-married,Craft-repair,Unmarried,White
837d0427,11/12/1992,704-39-3672,55329,24,Private,220944,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
a9cc4774,8/26/1987,777-27-2672,26013,51,Federal-gov,314007,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White
3b6530ab,3/20/1958,783-01-1176,62662,67,,200862,10th,6,Never-married,,Not-in-family,Black
2804a047,10/8/1969,337-60-0246,86914,28,Private,33374,11th,7,Married-spouse-absent,Other-service,Unmarried,White
2b3f2f19,6/12/1951,677-64-4896,33983,32,Self-emp-inc,345489,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
e986b779,11/28/2002,682-73-5694,69341,77,Private,83601,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White
0fa38d56,2/28/2012,303-03-0776,78150,47,Private,162302,HS-grad,9,Divorced,Adm-clerical,Unmarried,White
f6cbd5bd,3/29/1991,852-28-5962,2905,26,Private,112847,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White
57d28710,10/23/2002,617-18-5420,81394,20,Private,147344,Some-college,10,Never-married,Handlers-cleaners,Own-child,White
b860de65,10/8/1993,452-76-7828,84746,57,State-gov,183657,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black
c44a5306,8/12/1971,247-36-4039,2335,40,Private,130760,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White
b8b01103,6/17/1985,509-69-3126,69732,50,Private,163948,Masters,14,Married-civ-spouse,Sales,Husband,White
02937419,7/2/1956,827-69-1387,91344,19,Private,316797,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Own-child,White
0663e2b4,1/7/1987,550-81-9324,8146,54,Federal-gov,332243,12th,8,Married-civ-spouse,Adm-clerical,Husband,White
c2ca2dec,10/29/1975,433-25-1190,57514,51,Local-gov,195844,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White
e95967a2,1/24/1975,602-90-7683,14776,51,Local-gov,387250,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White
baec4b86,3/5/2004,146-87-5887,47661,38,State-gov,188303,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White
87a30e94,10/15/1970,703-82-3296,62392,68,,40956,Bachelors,13,Married-civ-spouse,,Husband,White
10c7712e,4/15/1977,733-25-7683,18824,17,Private,178953,12th,8,Never-married,Sales,Own-child,White
bb13eb30,4/1/1998,498-81-8926,97312,32,Private,398988,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
c3bc1c56,10/10/2003,768-64-0106,56078,29,Private,535978,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
a5d34a0b,10/20/1952,340-75-6350,25185,42,Private,296982,Some-college,10,Divorced,Sales,Unmarried,White
f225c098,7/4/1963,888-04-0619,95340,40,Private,231991,HS-grad,9,Divorced,Exec-managerial,Unmarried,White
f82f58f5,10/31/1961,695-82-7081,88399,27,Private,295799,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
9beb0e18,9/15/1981,830-99-1274,15282,22,State-gov,201569,Bachelors,13,Never-married,Prof-specialty,Own-child,White
2467c3f0,3/22/1976,748-68-2784,92013,58,Private,193568,11th,7,Widowed,Other-service,Not-in-family,White
3a6552d8,3/12/2005,140-08-9335,95848,61,Private,97128,Bachelors,13,Married-civ-spouse,Sales,Husband,White
831cf225,2/26/1990,206-78-5145,18618,42,Private,203393,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black
da00836b,4/21/2003,372-86-8293,25095,49,Private,138370,Masters,14,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander
e0812dc0,9/6/1994,406-95-7312,4392,41,Self-emp-inc,120277,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
24041b43,10/6/2007,743-59-6305,29623,43,Private,91949,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black
635321c1,7/27/2005,632-20-0189,42403,46,Private,228372,Bachelors,13,Divorced,Sales,Unmarried,White
bc97dfa7,9/7/1954,227-07-0380,87023,28,Private,132191,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
253d7276,3/3/1955,159-07-1047,37969,39,Self-emp-not-inc,274683,Some-college,10,Married-civ-spouse,Sales,Husband,White
99cbe7a4,7/25/2012,831-08-8160,12961,50,Local-gov,196307,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
32124047,4/12/2010,399-60-8304,12491,57,Private,195835,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White
507f923e,5/24/1975,796-61-7140,12763,47,Private,185399,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
72370599,10/6/1978,233-96-9905,7395,79,Self-emp-not-inc,103684,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
79161894,5/26/1979,240-59-8733,25105,40,Private,140559,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White
efa832f4,11/14/1962,466-07-8309,40254,35,Federal-gov,110188,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander
4f4fa23f,4/16/1988,117-14-8021,82014,35,Local-gov,668319,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
abad88fe,1/28/1963,747-35-4204,26446,30,Private,112358,Bachelors,13,Married-civ-spouse,Other-service,Husband,White
9cdebec1,3/8/1951,137-54-4020,75278,26,Private,151810,10th,6,Never-married,Farming-fishing,Not-in-family,Black
37042ae9,4/19/2012,381-08-7377,45116,49,Private,48120,HS-grad,9,Never-married,Transport-moving,Unmarried,Black
d362f347,12/29/2007,167-04-3723,78095,48,Private,144844,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
785d8f75,9/16/2001,782-31-6312,44398,22,Private,205839,Some-college,10,Never-married,Other-service,Not-in-family,White
37aed3ce,7/31/1964,489-08-8436,36431,22,Private,113760,11th,7,Never-married,Other-service,Own-child,White
da461419,4/19/1977,774-95-0100,2389,50,Private,138358,10th,6,Separated,Adm-clerical,Not-in-family,Black
fe414a62,12/26/1989,574-73-8926,96251,47,Self-emp-not-inc,216657,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
7402c041,12/17/1996,856-69-1098,9183,36,Private,278576,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
c2609e95,7/3/1994,590-67-4260,60852,44,Private,174373,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White
285a56bc,4/23/1955,620-80-8229,42143,73,Private,220019,9th,5,Widowed,Other-service,Unmarried,White
393db47c,3/16/1957,290-63-4422,23296,24,,311949,HS-grad,9,Never-married,,Not-in-family,Asian-Pac-Islander
22353198,3/24/2012,783-86-3137,6893,34,Private,303867,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
21398e9d,7/29/1952,870-37-5608,17638,37,Private,154210,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander
c0c954a8,11/17/1996,367-08-4729,15433,28,,131310,12th,8,Married-civ-spouse,,Wife,White
62172ac6,1/23/1972,586-23-3636,22145,46,Private,202560,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
ffd1166e,10/21/1984,536-63-9801,67389,20,,358783,Some-college,10,Never-married,,Own-child,White
cdccc89d,6/12/2003,633-05-0403,76317,29,Private,423024,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White
980af7ee,5/15/1975,697-24-9413,15520,24,Private,206671,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
143aedd6,2/6/2005,510-53-3679,33893,29,State-gov,245310,Some-college,10,Never-married,Prof-specialty,Not-in-family,White
8c7e6e41,8/17/1959,669-73-4640,93722,18,Private,31983,12th,8,Never-married,Adm-clerical,Own-child,White
61bc8043,8/26/1995,659-78-9925,48590,41,Private,124956,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black
16bfa2dd,12/4/1981,864-59-7073,98190,59,Private,118358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
1a95403a,12/24/2009,641-47-8806,89848,27,Private,491421,5th-6th,3,Never-married,Farming-fishing,Unmarried,White
c8538148,12/5/1965,766-85-0973,53582,50,Private,151580,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White
cd374e16,8/29/1956,707-07-8835,65285,25,Private,248990,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White
b0b3817b,8/14/1964,562-87-9872,48761,42,Private,157425,Bachelors,13,Divorced,Exec-managerial,Unmarried,White
0c8fb471,1/2/1964,310-67-3702,80265,36,Private,221650,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
1a983efe,7/20/1974,711-06-0843,97949,62,Private,88055,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White
c563d9c1,8/27/1962,561-74-6254,266,71,Private,216608,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White
30a56d40,10/27/2000,468-06-4005,57514,38,Private,682947,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White
f6379dc8,12/18/2011,195-90-8506,32229,44,Private,228124,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black
b772998f,10/8/2000,295-67-2293,73638,19,,217194,10th,6,Never-married,,Own-child,White
5340738b,12/23/1954,555-73-6108,87933,49,Self-emp-not-inc,171540,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
b0032b72,8/29/2008,489-83-8606,69315,60,Self-emp-inc,210827,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
35a2b60e,11/29/1969,435-62-7418,12145,28,Self-emp-not-inc,410351,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
b0138417,3/11/1961,436-90-7262,49096,26,Private,163747,Bachelors,13,Never-married,Sales,Not-in-family,White
e3fa4bdf,8/16/1960,845-97-7663,3670,18,Private,108892,11th,7,Never-married,Handlers-cleaners,Own-child,White
2e315231,10/2/2006,587-25-3115,52668,43,Private,180096,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
3cf43bf1,10/20/1990,837-55-2552,58265,65,Local-gov,153890,12th,8,Widowed,Exec-managerial,Not-in-family,White
ac8337dc,5/1/1996,302-13-1942,27521,23,Private,117480,10th,6,Never-married,Craft-repair,Own-child,White
5d1b3cce,12/25/1996,301-18-3214,42228,21,Private,163333,Some-college,10,Never-married,Other-service,Own-child,White
7bd8a75d,4/6/1986,546-06-0056,61195,20,Self-emp-not-inc,306710,HS-grad,9,Never-married,Farming-fishing,Own-child,White
849a84f0,7/27/1977,775-14-4728,46330,19,Private,150553,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander
75c08f81,11/23/1976,789-48-7564,8909,77,Private,123959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White
3e798464,9/18/2000,369-14-9758,41478,32,Private,24961,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White
546a6116,5/27/2011,697-27-1835,94213,37,Local-gov,327120,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White
a038dbc7,5/29/2002,147-56-6813,44557,29,Self-emp-not-inc,33798,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
f92b6fa6,6/26/2002,612-72-2654,78389,59,Private,81929,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White
1487b0d3,9/22/2006,642-66-7222,37334,22,Private,298489,Some-college,10,Never-married,Craft-repair,Own-child,White
6d7e03e7,5/15/1977,471-76-7900,77426,30,,101697,Bachelors,13,Married-civ-spouse,,Wife,White
86733506,3/30/1995,872-69-1555,8855,31,Private,144064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
8f2fe6ef,11/30/1990,745-12-5696,24701,59,Self-emp-not-inc,195835,HS-grad,9,Married-civ-spouse,Sales,Husband,White
605e46fd,4/26/1964,650-11-0582,91470,29,Federal-gov,184723,Some-college,10,Never-married,Other-service,Not-in-family,White
62450d2e,9/9/1982,118-02-4838,65428,56,Private,265086,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
ec73534a,11/17/1968,301-58-8965,56743,19,Private,235909,Some-college,10,Never-married,Adm-clerical,Own-child,White
ae8eceb3,12/29/1959,757-91-8272,10868,37,Private,42645,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
f0a0abb2,2/21/1953,823-20-9650,25875,58,State-gov,279878,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White
2ea0f007,1/3/1953,295-38-2313,11574,41,Private,104892,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White
272774a8,2/22/2006,801-86-0276,61881,29,Private,137063,HS-grad,9,Never-married,Sales,Unmarried,White
a09634ed,8/31/1965,258-25-6948,6535,38,Self-emp-not-inc,58972,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
0fc5f898,12/18/1997,727-55-7953,60520,36,Private,126675,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White
a586a68b,5/4/1959,703-85-8713,98692,19,Private,286435,Some-college,10,Never-married,Craft-repair,Own-child,White
3f3fd930,1/31/2006,834-16-8219,19964,46,Private,191389,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White
633fa9c7,8/23/1975,360-20-7072,83898,42,Private,183241,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White
419ef188,2/8/1986,876-66-3947,58194,29,Private,91547,Some-college,10,Never-married,Sales,Not-in-family,White
15a66056,1/11/1960,624-01-1707,95443,42,Private,52781,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
9d84d597,10/25/2003,225-99-6765,54245,29,Private,210959,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White
b0eacd4a,8/28/1990,510-91-6683,77069,47,Private,365516,Masters,14,Divorced,Prof-specialty,Unmarried,White
2e20aac6,11/9/1960,450-70-0491,50221,37,Private,112271,11th,7,Married-civ-spouse,Craft-repair,Husband,White
491ef9c3,7/15/1960,232-61-3562,77078,39,Private,269455,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
5cfd0a26,1/25/2006,255-63-5437,54737,46,Private,164379,Bachelors,13,Divorced,Sales,Unmarried,Black
0a260247,3/13/1967,339-66-0347,34188,28,Private,109621,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White
8b46dc47,12/27/1971,363-93-1867,13102,36,Private,104858,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
252de969,11/10/1996,775-24-3690,64987,39,Private,99270,HS-grad,9,Divorced,Adm-clerical,Own-child,White
d216b09d,1/26/1955,722-96-3798,58306,44,Private,193524,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White
d92acd7f,4/13/1998,270-94-2211,59097,70,,149040,HS-grad,9,Widowed,,Not-in-family,White
119ae93d,7/16/1989,547-80-7375,40697,60,State-gov,313946,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
9f9480e3,8/16/2004,687-41-2054,56521,35,Private,162358,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
bbbf0af4,10/9/1985,677-95-4370,86676,59,Private,200700,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black
89a6365b,8/15/1998,613-57-3964,65505,21,Private,116489,Some-college,10,Never-married,Sales,Own-child,White
15ce4a8c,11/4/2009,707-02-2312,64682,22,Private,118310,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White
3ed82c8c,2/19/1997,287-93-8369,33546,31,Private,352465,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
40a25c81,1/9/1992,321-76-8157,32270,40,Private,107433,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
36a8a2c6,7/13/1957,395-88-5770,3117,33,Private,296538,HS-grad,9,Married-civ-spouse,Sales,Husband,White
e25504d6,11/21/1952,373-84-5918,86820,41,Local-gov,195897,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White
5162d37e,1/26/1992,126-39-8729,48339,31,Self-emp-not-inc,216283,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White
